Date,Outage_Color,Incidents,Service,incident_count,partial_outage_flag,partial_outage_minutes,major_outage_flag,major_outage_minutes,outage_flag,total_outage_minutes,scaled_total_outage_minutes,outage_impact_level,provider
2023-12-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-12-31,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-02,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-04,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-05,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-24,#2fcc66,"[{'Incident_Title': 'Elevated error rates on a subset of models', 'Incident_Link': 'https://status.anthropic.com/incidents/ldbx9tw6f7d9'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-01-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-01-29,#2fcc66,"[{'Incident_Title': 'elevated error rate on some models', 'Incident_Link': 'https://status.anthropic.com/incidents/s6pmn6mgszgc'}, {'Incident_Title': 'Elevated API error rate across all models', 'Incident_Link': 'https://status.anthropic.com/incidents/qxdvjb4njp6q'}]",console.anthropic.com,2,0,0,0,0,0,0,0.0,0,anthropic
2024-01-30,#2fcc66,"[{'Incident_Title': 'elevated error rate on claude-2.1', 'Incident_Link': 'https://status.anthropic.com/incidents/rqpd1jfqmglp'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-01-31,#2fcc66,"[{'Incident_Title': 'elevated error rates on some models', 'Incident_Link': 'https://status.anthropic.com/incidents/w3g5jpznssrd'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-02-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-02,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-04,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-05,#2fcc66,"[{'Incident_Title': 'elevated error rates on claude-instant-1.2', 'Incident_Link': 'https://status.anthropic.com/incidents/gr7nb0dwyydw'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-02-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-12,#2fcc66,"[{'Incident_Title': 'Elevated error rate on Claude-2.0, Claude-2.1', 'Incident_Link': 'https://status.anthropic.com/incidents/t6v85cs8j6jb'}, {'Incident_Title': 'Elevated error rate on Claude-2.0, Claude-2.1', 'Incident_Link': 'https://status.anthropic.com/incidents/x5f4s8nvkyqq'}]",console.anthropic.com,2,0,0,0,0,0,0,0.0,0,anthropic
2024-02-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-26,#2fcc66,"[{'Incident_Title': 'Elevated Errors', 'Incident_Link': 'https://status.anthropic.com/incidents/qv89mzdjvtrs'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-02-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-02-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-02,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-04,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-05,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-09-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-02,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-04,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-05,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-11,#2fcc66,"[{'Incident_Title': 'Elevated API error rate', 'Incident_Link': 'https://status.anthropic.com/incidents/306rf7bb75mm'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-10-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-10-31,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-02,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-04,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-05,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-28,#2fcc66,"[{'Incident_Title': 'Elevated error rate while accessing claude-instant models', 'Incident_Link': 'https://status.anthropic.com/incidents/6hkxdyybn6dp'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-11-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-11-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-17,#aec72d,"[{'Incident_Title': 'Partial Outage Impacting Claude and Console', 'Incident_Link': 'https://status.anthropic.com/incidents/p0x0nrp5ld9k'}]",console.anthropic.com,1,1,20,0,0,1,20,6.0,1,anthropic
2023-07-18,#2fcc66,"[{'Incident_Title': 'Elevated errors for sign up page', 'Incident_Link': 'https://status.anthropic.com/incidents/gy6zjzf1f719'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-07-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-22,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-07-31,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-01,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-02,#2fcc66,"[{'Incident_Title': '529s on claude-instant-v1.1', 'Incident_Link': 'https://status.anthropic.com/incidents/w604spz451n2'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-08-03,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-04,#2fcc66,"[{'Incident_Title': 'claude.ai down & API partially degraded', 'Incident_Link': 'https://status.anthropic.com/incidents/rl5dxx1dvn2b'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-08-05,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-06,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-07,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-08,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-09,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-10,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-11,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-12,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-13,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-14,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-15,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-16,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-17,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-18,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-19,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-20,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-21,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-22,#2fcc66,"[{'Incident_Title': 'Claude.ai & Console downtime', 'Incident_Link': 'https://status.anthropic.com/incidents/mzbrvjdyg58h'}]",console.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2023-08-23,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-24,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-25,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-26,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-27,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-28,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-29,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-30,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2023-08-31,#2fcc66,[],console.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-01,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-02,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-03,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-04,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-05,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-06,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-07,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-08,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-09,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-10,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-11,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-12,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-13,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-14,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-15,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-16,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-17,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-18,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-19,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-20,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-21,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-22,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-23,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-24,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-25,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-26,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-27,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-28,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-29,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-06-30,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-01,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-02,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-03,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-04,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-05,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-06,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-07,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-08,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-09,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-10,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-11,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-12,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-13,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-14,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-15,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-16,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-17,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-18,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
2024-07-19,#10a37f,[],labs,0,0,0,0,0,0,0,0.0,0,openai
